Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 07/21  01:00:00,19.508499999999999,4.6548472022316969,37.550248133730537,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.46328354687321,0.0,24.70388810111698,31.01349480665832,499.99999999999997,3215240.0618794525,0.0,22.25900923082736,24.039629275624763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.036461463631358,3600.0 
 07/21  02:00:00,18.739,4.6522353512484069,39.38558736980391,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.47177620857632,0.0,24.3891852586327,31.621242026761757,499.9999999999998,3215907.746813922,0.0,21.96341359658999,23.709325104083648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.564675101982333,3600.0 
 07/21  03:00:00,18.19225,4.650388523566338,40.752313731814258,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.470792001346656,0.0,24.09241232627434,32.18670443214309,500.00000000000036,3215240.0618794525,0.0,21.677669261055187,23.39763973018551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.850829440757371,3600.0 
 07/21  04:00:00,17.70625,4.648751936378566,42.01327421425694,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.465769566395408,0.0,23.80798986526746,32.73021931353047,500.0000000000001,3215907.7427602128,0.0,21.40090948132379,23.098966800536389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.051100910012126,3600.0 
 07/21  05:00:00,17.321499999999998,4.647463136888864,43.04171665806413,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.458896355480753,0.0,23.552981144081977,33.22076687379064,499.99999999999997,3214331.0904788437,0.0,21.157706233229555,22.83126594908359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.203521143067339,2700.0 
 07/21  06:00:00,17.4025,4.647732332308221,42.822660541431918,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.453955480991338,0.0,23.68848551895831,32.940241013661978,500.0,3212214.9024159547,0.0,21.302705317792666,22.972995919544198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.275964603753858,0.0 
 07/21  07:00:00,18.23275,4.650526766803542,40.656511759714707,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.4546495586942049,0.0,24.223764091597997,31.89994308702731,500.00000000000019,3211476.4241889875,0.0,21.81613138006967,23.534639014696844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.125521210881728,0.0 
 07/21  08:00:00,20.37925,4.657821912884487,35.62436012198489,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.469881153225802,0.0,24.84392040032535,30.76982004356388,500.00000000000036,3323658.987497941,0.0,22.42495028900191,24.18730218593983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.021592091384041,0.0 
 07/21  09:00:00,23.335749999999999,4.668011360468959,29.76839037852858,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.464317107368791,0.0,24.99027643813376,30.48948504066984,500.0000000000006,4326363.210160455,0.0,22.817679411183965,24.340973969120179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.418828352299827,0.0 
 07/21  10:00:00,26.21125,4.678076903219348,25.080178800821814,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.4865858005535259,0.0,25.010705493131434,30.4991465033746,500.0000000000005,5369601.250518789,0.0,23.112749166188978,24.363698201143813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,0.5168597649239857,0.0 
 07/21  11:00:00,28.762749999999998,4.687120201195956,21.609917940590845,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.536253190082251,0.0,25.026897560413088,30.57416353149366,500.0000000000004,6436363.298500498,0.0,23.334086226018653,24.383468253110068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.132140960604259,0.0 
 07/21  12:00:00,30.6865,4.693998385713424,19.345847192477586,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.552720982891908,0.0,25.038709429630676,30.587321232758403,500.0000000000004,7242039.135368938,0.0,23.47696519909036,24.396804871449107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.245124363282031,0.0 
 07/21  13:00:00,32.104,4.699100976707923,17.85292757592985,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.548975658328244,0.0,25.04636128585218,30.565491513319289,500.0000000000003,7846242.688092645,0.0,23.56812604300077,24.404651915062958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,6.735397072859346,0.0 
 07/21  14:00:00,33.09625,4.702683913789581,16.884709623697625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.535354067525941,0.0,25.051625899891407,30.527248978342376,500.0000000000003,8420938.009655422,0.0,23.65362954104236,24.409444435426157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,7.843152916079648,0.0 
 07/21  15:00:00,33.4,4.703791333752762,16.599556669309448,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.519891166865605,0.0,25.052615453532579,30.492948705679269,500.0000000000001,8989145.887118936,0.0,23.754753615480163,24.409637326200799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,8.347156920758508,0.0 
 07/21  16:00:00,32.7925,4.701577475987053,17.17456013648646,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.510044469526615,0.0,25.04830272567574,30.48010084942536,500.00000000000019,9290716.363445215,0.0,23.83651591372979,24.404557853756086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,7.985615475967099,0.0 
 07/21  17:00:00,31.618000000000003,4.697344260584902,18.348717549418049,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.510691051517979,0.0,25.04103802410328,30.49465924802721,500.00000000000036,9212376.326763548,0.0,23.865808623723937,24.396946817989876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,6.899020925841547,0.0 
 07/21  18:00:00,30.1195,4.691963603973207,19.981146640447937,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.522776184278647,0.0,25.032235222621876,30.536078334610225,500.0000000000002,8902606.700131789,0.0,23.86019099483671,24.388345234732225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.489894789152985,0.0 
 07/21  19:00:00,27.993249999999997,4.684381816613225,22.59403024603994,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.5484159555406979,0.0,25.01987961233462,30.612600759316373,500.0000000000002,8287471.521509208,0.0,23.802704317579179,24.37675214895023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.57734879704193,0.0 
 07/21  20:00:00,25.96825,4.677218229167375,25.424504191894447,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.545835945387903,0.0,25.007872189688699,30.629074141483259,500.0000000000003,7325778.847592159,0.0,23.645781545472258,24.363974122351857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.4032165848891456,0.0 
 07/21  21:00:00,24.388749999999999,4.6716799063359819,27.916197954856299,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.480502103145626,0.0,24.99810173770997,30.50928727023006,500.0000000000001,5790424.796975927,0.0,23.31316098902982,24.350098856870308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.24720971229976919,3600.0 
 07/21  22:00:00,22.93075,4.666601424256319,30.467803408112795,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.421261341974163,0.0,24.987633259914749,30.403914940488727,500.00000000000019,4636191.116872348,0.0,23.038989564286305,24.335832142685648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.6952002994046405,3600.0 
 07/21  23:00:00,21.67525,4.6622651883764629,32.87265937086008,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.390562923906325,0.0,24.975690209554807,30.36122847685854,500.00000000000048,3936211.3397106716,0.0,22.807105389860629,24.32158019629493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.019914054470669,3600.0 
 07/21  24:00:00,20.54125,4.6583733089681,35.234296129096879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.39220917986103,0.0,24.964771007501434,30.38445587147737,500.00000000000088,3469746.647220397,0.0,22.615018506892839,24.31017556711793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.142180371608823,3600.0 
 07/21  01:00:00,17.6085,5.283880870712474,44.193714953577629,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.875698234127536,0.0,24.327164062940417,32.633936584650339,500.0000000000004,3215240.0618794525,0.0,21.95932690637185,23.667544368944769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.572413296227615,3600.0 
 07/21  02:00:00,16.839000000000003,5.281378959720437,46.387135313400879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.910672929454231,0.0,23.945517797517966,33.4700544218762,500.00000000000059,3215907.7487511115,0.0,21.602428467195297,23.269565442729868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.037622523782711,3600.0 
 07/21  03:00:00,16.292250000000004,5.27960681340022,48.02157445141522,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.928491882068139,0.0,23.589498764999836,34.23655720234723,500.0000000000006,3215240.0618794525,0.0,21.26312108032131,22.897958746227773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.261659476942395,3600.0 
 07/21  04:00:00,15.806250000000003,5.27804484373593,49.53034962893565,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.936841346213229,0.0,23.270900701269136,34.92089149273721,500.0000000000008,3215907.747157976,0.0,20.953007668148559,22.56536960481752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.420273181461354,3600.0 
 07/21  05:00:00,15.421500000000002,5.2768089958299468,50.761405563003069,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.939417851768628,0.0,22.99259492902757,35.519575088361239,500.0000000000008,3214331.012372903,0.0,20.672972656213209,22.274865549237548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.548138908901997,2700.0 
 07/21  06:00:00,15.502500000000002,5.2770686621639169,50.49915576642322,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.941004935051622,0.0,23.11931995963762,35.25283101568063,500.0000000000007,3212214.099205547,0.0,20.79293123095598,22.4072980987886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.608717763765233,0.0 
 07/21  07:00:00,16.33275,5.279740874380458,47.907105684453778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.945974059261451,0.0,23.62450399235592,34.20653189453749,500.0000000000004,3211474.9860951805,0.0,21.290201550901974,22.935680502171107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.435085502032478,0.0 
 07/21  08:00:00,18.47925,5.286727963783369,41.8944880420704,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.965712049888743,0.0,24.286222172587857,32.91819346652066,500.00000000000019,3211851.1408302367,0.0,21.890177188233957,23.62993055258357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.320852745771733,0.0 
 07/21  09:00:00,21.435750000000004,5.2965040910587259,34.913860414923778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.003249877343149,0.0,24.896502369495303,31.81887831556842,500.00000000000048,3453772.9516440026,0.0,22.504205186298763,24.272534429129118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.118816960145516,0.0 
 07/21  10:00:00,24.31125,5.306154782079107,29.34029560526456,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.964675189296473,0.0,24.99723659569461,31.544049568726579,500.00000000000059,4581466.617577554,0.0,22.89351634951239,24.37616599400304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.3696776404314335,0.0 
 07/21  11:00:00,26.86275,5.314833956141042,25.224998190757334,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.921312407600937,0.0,25.015181997049326,31.416614979341597,500.0000000000003,5543259.152463508,0.0,23.157429966508916,24.392578476770404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.244094061005101,0.0 
 07/21  12:00:00,28.786499999999998,5.321447922805715,22.545431180065277,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.941698214669691,0.0,25.02712335427765,31.4382422884803,500.00000000000036,6340321.551478703,0.0,23.32872358351878,24.406278682793514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.356933363002521,0.0 
 07/21  13:00:00,30.204,5.326347416003342,20.7811938175311,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.995730317116598,0.0,25.035850601752889,31.538652387940389,500.0000000000003,6932902.851226248,0.0,23.443047060415805,24.41850047427996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,4.846008055934789,0.0 
 07/21  14:00:00,31.19625,5.329793953695039,19.638206727491956,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.029281810970835,0.0,25.041119294972128,31.601417319488648,500.0000000000001,7508563.937856694,0.0,23.545005838797296,24.425934898922657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.953663155511778,0.0 
 07/21  15:00:00,31.5,5.330861033301753,19.301760090645144,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.047996288218541,0.0,25.04209217874912,31.640181670621119,500.0,8080312.422670297,0.0,23.658284997384606,24.42801725135692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,6.457672544816176,0.0 
 07/21  16:00:00,30.8925,5.328741619160502,19.980291382757668,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.063415676163876,0.0,25.037701578051157,31.681956110458957,500.00000000000019,8411681.034866883,0.0,23.74911152946612,24.42427836762937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,6.0961900662579568,0.0 
 07/21  17:00:00,29.718,5.324666348574823,21.366841034113933,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.074359275980311,0.0,25.03031366333755,31.719707214777249,500.0000000000003,8395946.64702062,0.0,23.784213146982155,24.41713738472383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.0097088056234189,0.0 
 07/21  18:00:00,28.219499999999998,5.319496180367788,23.296817014465643,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,7.013339036258654,0.0,25.021348139774998,31.6041326851325,500.00000000000019,8184998.539339052,0.0,23.77891162838258,24.404257529419846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.6007388322485385,0.0 
 07/21  19:00:00,26.09325,5.312204405773858,26.391030403875157,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.871205408996623,0.0,25.008731563048725,31.32084738958541,500.0000000000005,7682523.485827776,0.0,23.717151796682726,24.382982401192775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.6884121328444666,0.0 
 07/21  20:00:00,24.06825,5.305330841214316,29.748837357130666,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.692383216029874,0.0,24.99633258028777,30.96102706768684,500.0000000000006,6782777.196850275,0.0,23.553133914081628,24.3599482117506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.4853687082497,0.0 
 07/21  21:00:00,22.488750000000004,5.300012653564733,32.70962214255465,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.579399114531487,0.0,24.98567039389338,30.74061521944224,500.00000000000059,5293073.541376595,0.0,23.215633018306499,24.342464608457047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.135065092556027,3600.0 
 07/21  22:00:00,21.03075,5.295151901668749,35.74597669369061,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2572322.4000000006,421392.24000000007,6.57334499940204,0.0,24.973287113498576,30.750502121347453,500.0000000000004,4192473.1744106647,0.0,22.931721033816808,24.32910115801695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.581509416052902,3600.0 
